method,perturbation,stage,objective_idx,status,obj_value,elapsed_s
MILP,0.001,layer1_lb,0,optimal,-2.49759941593069,0.02773308753967285
MILP,0.001,layer1_lb,1,optimal,5.5975533920560565,0.024823904037475586
MILP,0.001,layer1_lb,2,optimal,-3.060406112647493,0.026700496673583984
MILP,0.001,layer1_lb,3,optimal,-0.1964908537560376,0.025287628173828125
MILP,0.001,layer1_lb,4,optimal,2.823291138289295,0.03184938430786133
MILP,0.001,layer1_lb,5,optimal,-1.0156810185000873,0.028487205505371094
MILP,0.001,layer1_lb,6,optimal,-0.49175358243975,0.03140854835510254
MILP,0.001,layer1_lb,7,optimal,4.551559136472949,0.02887272834777832
MILP,0.001,layer1_lb,8,optimal,-3.654569637296961,0.028130054473876953
MILP,0.001,layer1_lb,9,optimal,0.5790414789173292,0.028333425521850586
MILP,0.001,layer1_lb,10,optimal,-0.5084848802968418,0.028580665588378906
MILP,0.001,layer1_lb,11,optimal,-2.58324332681034,0.03267788887023926
MILP,0.001,layer1_lb,12,optimal,-4.689493064453613,0.029775619506835938
MILP,0.001,layer1_lb,13,optimal,-2.0001323742246653,0.033792734146118164
MILP,0.001,layer1_lb,14,optimal,1.8840444981129245,0.030438661575317383
MILP,0.001,layer1_lb,15,optimal,-0.8754786078265772,0.027874231338500977
MILP,0.001,layer1_lb,16,optimal,-0.4819933260606655,0.02595973014831543
MILP,0.001,layer1_lb,17,optimal,-0.5137468665730377,0.022545337677001953
MILP,0.001,layer1_lb,18,optimal,-3.5846826821421804,0.02366328239440918
MILP,0.001,layer1_lb,19,optimal,1.8693032518197514,0.027937889099121094
MILP,0.001,layer1_lb,20,optimal,6.490982921051545,0.026459217071533203
MILP,0.001,layer1_lb,21,optimal,2.757881884940582,0.029405593872070312
MILP,0.001,layer1_lb,22,optimal,-0.9857742832842582,0.03174233436584473
MILP,0.001,layer1_lb,23,optimal,1.8567490622827123,0.031265974044799805
MILP,0.001,layer1_lb,24,optimal,7.396683901031353,0.030225038528442383
MILP,0.001,layer1_lb,25,optimal,0.6839256476161631,0.025075912475585938
MILP,0.001,layer1_lb,26,optimal,1.9414480237653944,0.026313304901123047
MILP,0.001,layer1_lb,27,optimal,2.255249562110075,0.029976606369018555
MILP,0.001,layer1_lb,28,optimal,0.704938296062424,0.028188467025756836
MILP,0.001,layer1_lb,29,optimal,-0.0713156509714254,0.030232667922973633
MILP,0.001,layer1_lb,30,optimal,1.2935039796052055,0.03241372108459473
MILP,0.001,layer1_lb,31,optimal,6.722005790245432,0.03187751770019531
MILP,0.001,layer1_lb,32,optimal,1.9028759154940913,0.027499914169311523
MILP,0.001,layer1_lb,33,optimal,0.5086554945849865,0.020131587982177734
MILP,0.001,layer1_lb,34,optimal,-4.322022523378847,0.03703784942626953
MILP,0.001,layer1_lb,35,optimal,6.951838996235796,0.03450775146484375
MILP,0.001,layer1_lb,36,optimal,4.092101976494068,0.02795100212097168
MILP,0.001,layer1_lb,37,optimal,-1.721609205671591,0.026501893997192383
MILP,0.001,layer1_lb,38,optimal,2.5039205133802747,0.022360563278198242
MILP,0.001,layer1_lb,39,optimal,0.8029662732940774,0.03435325622558594
MILP,0.001,layer1_lb,40,optimal,0.04926617548378876,0.07489800453186035
MILP,0.001,layer1_lb,41,optimal,-2.3222707016976627,0.03138899803161621
MILP,0.001,layer1_lb,42,optimal,-1.0547240905256596,0.02899003028869629
MILP,0.001,layer1_lb,43,optimal,-1.3506315804398918,0.024259328842163086
MILP,0.001,layer1_lb,44,optimal,5.194089781782658,0.030991554260253906
MILP,0.001,layer1_lb,45,optimal,1.9516100966099792,0.03157782554626465
MILP,0.001,layer1_lb,46,optimal,5.10803018639962,0.02728891372680664
MILP,0.001,layer1_lb,47,optimal,-1.8012792658343963,0.03063178062438965
MILP,0.001,layer1_lb,48,optimal,1.8845431739042262,0.03487253189086914
MILP,0.001,layer1_lb,49,optimal,1.7859192156193056,0.03364157676696777
MILP,0.001,layer1_lb,50,optimal,0.4937544509483379,0.030598163604736328
MILP,0.001,layer1_lb,51,optimal,1.5565555103655258,0.03131747245788574
MILP,0.001,layer1_lb,52,optimal,-1.3895617615302787,0.03136491775512695
MILP,0.001,layer1_lb,53,optimal,1.012703187561431,0.027180910110473633
MILP,0.001,layer1_lb,54,optimal,3.81176426163124,0.03969573974609375
MILP,0.001,layer1_lb,55,optimal,1.4212582648638485,0.026642322540283203
MILP,0.001,layer1_lb,56,optimal,-0.13682496778501343,0.02030038833618164
MILP,0.001,layer1_lb,57,optimal,1.1608518005363853,0.03411984443664551
MILP,0.001,layer1_lb,58,optimal,-1.0823072363277069,0.029923677444458008
MILP,0.001,layer1_lb,59,optimal,4.092969686598495,0.03349018096923828
MILP,0.001,layer1_lb,60,optimal,2.514040201925508,0.029736995697021484
MILP,0.001,layer1_lb,61,optimal,-0.6658066041567916,0.03202080726623535
MILP,0.001,layer1_lb,62,optimal,-0.29446795558129324,0.032572031021118164
MILP,0.001,layer1_lb,63,optimal,2.9512656747165393,0.030861854553222656
MILP,0.001,layer1_ub,0,optimal,-2.43868071166494,0.03095102310180664
MILP,0.001,layer1_ub,1,optimal,5.815615115543028,0.03268933296203613
MILP,0.001,layer1_ub,2,optimal,-2.9265471782158734,0.029644489288330078
MILP,0.001,layer1_ub,3,optimal,-0.07901044037332045,0.02699756622314453
MILP,0.001,layer1_ub,4,optimal,2.9659406751180426,0.029370784759521484
MILP,0.001,layer1_ub,5,optimal,-0.8310652968530844,0.02933979034423828
MILP,0.001,layer1_ub,6,optimal,-0.3829845718156537,0.028967618942260742
MILP,0.001,layer1_ub,7,optimal,4.713697665547045,0.029894113540649414
MILP,0.001,layer1_ub,8,optimal,-3.4647066883145277,0.0363621711730957
MILP,0.001,layer1_ub,9,optimal,0.7064040064544566,0.026929855346679688
MILP,0.001,layer1_ub,10,optimal,-0.3772346269385678,0.03150534629821777
MILP,0.001,layer1_ub,11,optimal,-2.3957492819020745,0.028464078903198242
MILP,0.001,layer1_ub,12,optimal,-4.5252807910071935,0.029639005661010742
MILP,0.001,layer1_ub,13,optimal,-1.9585108318673496,0.02642679214477539
MILP,0.001,layer1_ub,14,optimal,2.0085789853575973,0.027827024459838867
MILP,0.001,layer1_ub,15,optimal,-0.7861241342048835,0.03318285942077637
MILP,0.001,layer1_ub,16,optimal,-0.3567683201976102,0.03589987754821777
MILP,0.001,layer1_ub,17,optimal,-0.41171407787034053,0.030689716339111328
MILP,0.001,layer1_ub,18,optimal,-3.437032998451542,0.03305530548095703
MILP,0.001,layer1_ub,19,optimal,2.0673018950184012,0.030178070068359375
MILP,0.001,layer1_ub,20,optimal,6.670840518941542,0.03084850311279297
MILP,0.001,layer1_ub,21,optimal,2.911033758329822,0.02724766731262207
MILP,0.001,layer1_ub,22,optimal,-0.8537181623435489,0.03143882751464844
MILP,0.001,layer1_ub,23,optimal,2.0095655152051153,0.029094934463500977
MILP,0.001,layer1_ub,24,optimal,7.58000827472487,0.02464127540588379
MILP,0.001,layer1_ub,25,optimal,0.8257568473451815,0.0335383415222168
MILP,0.001,layer1_ub,26,optimal,2.082565951005568,0.031586647033691406
MILP,0.001,layer1_ub,27,optimal,2.379035394567792,0.029483795166015625
MILP,0.001,layer1_ub,28,optimal,0.8579159356135821,0.026154279708862305
MILP,0.001,layer1_ub,29,optimal,0.10417068670642124,0.026036500930786133
MILP,0.001,layer1_ub,30,optimal,1.4230906822407199,0.030254125595092773
MILP,0.001,layer1_ub,31,optimal,6.917433219549095,0.028250455856323242
MILP,0.001,layer1_ub,32,optimal,2.0418581902940782,0.03483986854553223
MILP,0.001,layer1_ub,33,optimal,0.5900678419076504,0.03215765953063965
MILP,0.001,layer1_ub,34,optimal,-4.105523324001737,0.03225970268249512
MILP,0.001,layer1_ub,35,optimal,7.104615138106887,0.02787184715270996
MILP,0.001,layer1_ub,36,optimal,4.303885890370538,0.04062008857727051
MILP,0.001,layer1_ub,37,optimal,-1.6800470634595241,0.03170180320739746
MILP,0.001,layer1_ub,38,optimal,2.6935266108870213,0.031339168548583984
MILP,0.001,layer1_ub,39,optimal,0.9174430845669166,0.042437076568603516
MILP,0.001,layer1_ub,40,optimal,0.17064573718458403,0.05053544044494629
MILP,0.001,layer1_ub,41,optimal,-2.186567716937534,0.03193306922912598
MILP,0.001,layer1_ub,42,optimal,-0.9391252771088836,0.03475046157836914
MILP,0.001,layer1_ub,43,optimal,-1.2251224761413804,0.04543709754943848
MILP,0.001,layer1_ub,44,optimal,5.370923166881204,0.0414891242980957
MILP,0.001,layer1_ub,45,optimal,2.082673753673465,0.025238752365112305
MILP,0.001,layer1_ub,46,optimal,5.258202029442707,0.035051584243774414
MILP,0.001,layer1_ub,47,optimal,-1.753431820668029,0.02899765968322754
MILP,0.001,layer1_ub,48,optimal,2.0175562737225494,0.03410530090332031
MILP,0.001,layer1_ub,49,optimal,1.9139443762969128,0.019831180572509766
MILP,0.001,layer1_ub,50,optimal,0.6303311935352743,0.03246283531188965
MILP,0.001,layer1_ub,51,optimal,1.6568714122989732,0.031691551208496094
MILP,0.001,layer1_ub,52,optimal,-1.2640297536187126,0.039240360260009766
MILP,0.001,layer1_ub,53,optimal,1.1954311475786932,0.025772571563720703
MILP,0.001,layer1_ub,54,optimal,3.9533252302865094,0.0273287296295166
MILP,0.001,layer1_ub,55,optimal,1.534257451624467,0.034593820571899414
MILP,0.001,layer1_ub,56,optimal,-0.006156035265773407,0.032097816467285156
MILP,0.001,layer1_ub,57,optimal,1.297742975345913,0.02840399742126465
MILP,0.001,layer1_ub,58,optimal,-0.9080744244474719,0.028264284133911133
MILP,0.001,layer1_ub,59,optimal,4.218021408014724,0.027399063110351562
MILP,0.001,layer1_ub,60,optimal,2.6463407147581073,0.03000497817993164
MILP,0.001,layer1_ub,61,optimal,-0.5111058179310383,0.02643418312072754
MILP,0.001,layer1_ub,62,optimal,-0.16719161998087112,0.025515317916870117
MILP,0.001,layer1_ub,63,optimal,3.1106163503544804,0.03256416320800781
MILP,0.001,final,0,optimal,11.655332304537577,0.20649075508117676
MILP,0.001,final,1,optimal,14.44136701172264,0.2163374423980713
MILP,0.001,final,2,optimal,9.704724552004901,0.18702936172485352
MILP,0.001,final,3,optimal,9.13984673230015,0.21671414375305176
MILP,0.001,final,4,optimal,16.063805821400315,0.18175029754638672
MILP,0.001,final,5,optimal,11.063840508048688,0.19388628005981445
MILP,0.001,final,6,optimal,21.282121239773588,0.21276354789733887
MILP,0.001,final,8,optimal,11.842951765500349,0.20804500579833984
MILP,0.001,final,9,optimal,10.662398626153346,0.208038330078125
MILP,0.003,start,,start,,0.0
MILP,0.003,layer0_lb,0,optimal,-0.16205045774128,0.013752460479736328
MILP,0.003,layer0_lb,1,optimal,1.1456013649299825,0.0027887821197509766
MILP,0.003,layer0_lb,2,optimal,0.1782660887435369,0.0007250308990478516
MILP,0.003,layer0_lb,3,optimal,2.46681577460078,0.0
MILP,0.003,layer0_lb,4,optimal,-0.02140198403495358,0.004325389862060547
MILP,0.003,layer0_lb,5,optimal,1.2576507358554647,0.001638650894165039
MILP,0.003,layer0_lb,6,optimal,0.3739055591015402,0.0010402202606201172
MILP,0.003,layer0_lb,7,optimal,-0.7002409366270378,0.004944562911987305
MILP,0.003,layer0_lb,8,optimal,0.3343500676532807,0.0015306472778320312
MILP,0.003,layer0_lb,9,optimal,-0.3324989071627779,0.0017936229705810547
MILP,0.003,layer0_lb,10,optimal,2.1552815871428805,0.0014421939849853516
MILP,0.003,layer0_lb,11,optimal,-1.1753388575995518,0.0017278194427490234
MILP,0.003,layer0_lb,12,optimal,-0.2281797869284223,0.002485513687133789
MILP,0.003,layer0_lb,13,optimal,0.8830110214454117,0.0019998550415039062
MILP,0.003,layer0_lb,14,optimal,-2.5092770264570223,0.0
MILP,0.003,layer0_lb,15,optimal,-2.0230468296621766,0.004678487777709961
MILP,0.003,layer0_lb,16,optimal,3.357784621055845,0.0010044574737548828
MILP,0.003,layer0_lb,17,optimal,-1.8240852648101495,0.0010135173797607422
MILP,0.003,layer0_lb,18,optimal,-1.2108169446933266,0.006256818771362305
MILP,0.003,layer0_lb,19,optimal,2.4394525752774263,0.0019245147705078125
MILP,0.003,layer0_lb,20,optimal,0.8494434802441748,0.0
MILP,0.003,layer0_lb,21,optimal,0.7375068240491521,0.0017881393432617188
MILP,0.003,layer0_lb,22,optimal,-0.5626947138723641,0.0018568038940429688
MILP,0.003,layer0_lb,23,optimal,0.07050222450793554,0.0008914470672607422
MILP,0.003,layer0_lb,24,optimal,1.165553258630473,0.0018084049224853516
MILP,0.003,layer0_lb,25,optimal,0.8756370250533271,0.001999378204345703
MILP,0.003,layer0_lb,26,optimal,-0.5189344330387011,0.0019099712371826172
MILP,0.003,layer0_lb,27,optimal,0.7826421007339458,0.002012491226196289
MILP,0.003,layer0_lb,28,optimal,-0.9390041130603275,0.0028121471405029297
MILP,0.003,layer0_lb,29,optimal,-0.1841191352409438,0.001508951187133789
MILP,0.003,layer0_lb,30,optimal,0.016503987212161952,0.0010271072387695312
MILP,0.003,layer0_lb,31,optimal,0.930917124379909,0.0013370513916015625
MILP,0.003,layer0_lb,32,optimal,2.717234026487344,0.0010633468627929688
MILP,0.003,layer0_lb,33,optimal,1.9448627996785774,0.0018320083618164062
MILP,0.003,layer0_lb,34,optimal,1.4064896836950251,0.0010292530059814453
MILP,0.003,layer0_lb,35,optimal,-0.4044460581130063,0.0013301372528076172
MILP,0.003,layer0_lb,36,optimal,1.04713694371706,0.001310110092163086
MILP,0.003,layer0_lb,37,optimal,2.9921733011958698,0.0020263195037841797
MILP,0.003,layer0_lb,38,optimal,1.7004863030892605,0.0010285377502441406
MILP,0.003,layer0_lb,39,optimal,-1.7090287142614349,0.004638671875
MILP,0.003,layer0_lb,40,optimal,0.98531433661212,0.0010411739349365234
MILP,0.003,layer0_lb,41,optimal,-0.2272418818928533,0.0
MILP,0.003,layer0_lb,42,optimal,1.6436528256128022,0.0040132999420166016
MILP,0.003,layer0_lb,43,optimal,2.1687573420888597,0.0007755756378173828
MILP,0.003,layer0_lb,44,optimal,0.65168573792633,0.0
MILP,0.003,layer0_lb,45,optimal,-0.5277603348825084,0.004858970642089844
MILP,0.003,layer0_lb,46,optimal,-1.5278838151374654,0.0016536712646484375
MILP,0.003,layer0_lb,47,optimal,-0.004182280670656721,0.0010027885437011719
MILP,0.003,layer0_lb,48,optimal,1.302378615355471,0.0025207996368408203
MILP,0.003,layer0_lb,49,optimal,-1.6990512198995478,0.0024497509002685547
MILP,0.003,layer0_lb,50,optimal,0.6428539501143284,0.0
MILP,0.003,layer0_lb,51,optimal,2.1791346871192134,0.0
MILP,0.003,layer0_lb,52,optimal,-0.49903307215033677,0.007471323013305664
MILP,0.003,layer0_lb,53,optimal,0.07025447531547327,0.0014009475708007812
MILP,0.003,layer0_lb,54,optimal,0.6014646803737925,0.0010538101196289062
MILP,0.003,layer0_lb,55,optimal,2.096878333635594,0.0063173770904541016
MILP,0.003,layer0_lb,56,optimal,1.4825435708231391,0.0019960403442382812
MILP,0.003,layer0_lb,57,optimal,-0.576686993255205,0.0
MILP,0.003,layer0_lb,58,optimal,2.9172264075641463,0.0020074844360351562
MILP,0.003,layer0_lb,59,optimal,-2.1905664059440633,0.002061605453491211
MILP,0.003,layer0_lb,60,optimal,0.8319851749400302,0.002288818359375
MILP,0.003,layer0_lb,61,optimal,1.7675208710662211,0.0019989013671875
MILP,0.003,layer0_lb,62,optimal,-0.5839543856113336,0.0
MILP,0.003,layer0_lb,63,optimal,-0.23825797357741024,0.0011322498321533203
MILP,0.003,layer0_lb,64,optimal,-1.1985156110421087,0.0020165443420410156
MILP,0.003,layer0_lb,65,optimal,-0.8627842975294335,0.002004861831665039
MILP,0.003,layer0_lb,66,optimal,1.5683623405819422,0.0010199546813964844
MILP,0.003,layer0_lb,67,optimal,2.894657604492327,0.0019860267639160156
MILP,0.003,layer0_lb,68,optimal,2.5448116882830454,0.002576112747192383
MILP,0.003,layer0_lb,69,optimal,-1.413336467233913,0.0021674633026123047
MILP,0.003,layer0_lb,70,optimal,0.5410927674122532,0.002130270004272461
MILP,0.003,layer0_lb,71,optimal,-1.3324687274726617,0.001027822494506836
MILP,0.003,layer0_lb,72,optimal,-1.8508305536251102,0.0009844303131103516
MILP,0.003,layer0_lb,73,optimal,0.6826039249960664,0.0038733482360839844
MILP,0.003,layer0_lb,74,optimal,-1.761562237187551,0.0011897087097167969
MILP,0.003,layer0_lb,75,optimal,-1.312705962287437,0.0
MILP,0.003,layer0_lb,76,optimal,0.5610097361166021,0.004761457443237305
MILP,0.003,layer0_lb,77,optimal,-2.3354243241367216,0.001007080078125
MILP,0.003,layer0_lb,78,optimal,3.013402816156033,0.0009999275207519531
MILP,0.003,layer0_lb,79,optimal,0.5204372446129215,0.0018296241760253906
MILP,0.003,layer0_lb,80,optimal,-2.5833039852987087,0.0030727386474609375
MILP,0.003,layer0_lb,81,optimal,1.239791377925288,0.0028357505798339844
MILP,0.003,layer0_lb,82,optimal,-0.5305326507175478,0.0019669532775878906
MILP,0.003,layer0_lb,83,optimal,0.9144705740153626,0.002804279327392578
MILP,0.003,layer0_lb,84,optimal,1.4223407674127975,0.0026772022247314453
MILP,0.003,layer0_lb,85,optimal,-0.4189359223162466,0.004813194274902344
MILP,0.003,layer0_lb,86,optimal,1.7770774827365776,0.002010822296142578
MILP,0.003,layer0_lb,87,optimal,0.012871499449470528,0.0
MILP,0.003,layer0_lb,88,optimal,0.34726452400096625,0.0020079612731933594
MILP,0.003,layer0_lb,89,optimal,-0.5548951242871207,0.002025127410888672
MILP,0.003,layer0_lb,90,optimal,-0.03676271678597307,0.002995014190673828
MILP,0.003,layer0_lb,91,optimal,-0.7867059945366172,0.0010013580322265625
MILP,0.003,layer0_lb,92,optimal,0.6725669026287235,0.0020139217376708984
MILP,0.003,layer0_lb,93,optimal,1.1866951268839145,0.002172708511352539
MILP,0.003,layer0_lb,94,optimal,-1.3565789751392905,0.002969980239868164
MILP,0.003,layer0_lb,95,optimal,-0.09055948875612488,0.002674102783203125
MILP,0.003,layer0_lb,96,optimal,-1.3427675454425017,0.002013683319091797
MILP,0.003,layer0_lb,97,optimal,-0.9464731604508583,0.0030667781829833984
MILP,0.003,layer0_lb,98,optimal,0.8293827997411269,0.003004789352416992
MILP,0.003,layer0_lb,99,optimal,1.154447799596158,0.00524592399597168
MILP,0.003,layer0_lb,100,optimal,-0.14287688524791486,0.001529693603515625
MILP,0.003,layer0_lb,101,optimal,-1.8434959860982054,0.0016083717346191406
MILP,0.003,layer0_lb,102,optimal,0.6009229844336683,0.0031163692474365234
MILP,0.003,layer0_lb,103,optimal,-0.5315402369754176,0.0010232925415039062
MILP,0.003,layer0_lb,104,optimal,2.2490301737518394,0.0
MILP,0.003,layer0_lb,105,optimal,-0.2163579531677737,0.005620479583740234
MILP,0.003,layer0_lb,106,optimal,-0.29689787287030456,0.0010027885437011719
MILP,0.003,layer0_lb,107,optimal,1.5987754395166787,0.0
MILP,0.003,layer0_lb,108,optimal,1.218420819392589,0.005072832107543945
MILP,0.003,layer0_lb,109,optimal,-2.0865578828906624,0.0010120868682861328
MILP,0.003,layer0_lb,110,optimal,-0.8506614041475996,0.0
MILP,0.003,layer0_lb,111,optimal,1.5823261218017335,0.004914999008178711
MILP,0.003,layer0_lb,112,optimal,-0.6540760063286141,0.0027008056640625
MILP,0.003,layer0_lb,113,optimal,0.5435132147221162,0.0
MILP,0.003,layer0_lb,114,optimal,-1.167430717271519,0.006679058074951172
MILP,0.003,layer0_lb,115,optimal,0.48715219523015973,0.003834962844848633
MILP,0.003,layer0_lb,116,optimal,-0.430394401490273,0.0020017623901367188
MILP,0.003,layer0_lb,117,optimal,-0.9878244607937204,0.0
MILP,0.003,layer0_lb,118,optimal,0.8579262824168407,0.005160808563232422
MILP,0.003,layer0_lb,119,optimal,1.650061017639365,0.0010209083557128906
MILP,0.003,layer0_lb,120,optimal,0.7353784239691734,0.0
MILP,0.003,layer0_lb,121,optimal,-1.2827819714907294,0.0021173954010009766
MILP,0.003,layer0_lb,122,optimal,2.1841653342146032,0.004092693328857422
MILP,0.003,layer0_lb,123,optimal,-3.0257657318202944,0.006793975830078125
MILP,0.003,layer0_lb,124,optimal,-0.12191029021589969,0.002001523971557617
MILP,0.003,layer0_lb,125,optimal,0.6632883972827875,0.0
MILP,0.003,layer0_lb,126,optimal,-2.0486521475086517,0.0019791126251220703
MILP,0.003,layer0_lb,127,optimal,1.806891366534104,0.0
MILP,0.003,layer0_ub,0,optimal,0.13335221246975668,0.0027704238891601562
MILP,0.003,layer0_ub,1,optimal,1.4346315734715118,0.002318143844604492
MILP,0.003,layer0_ub,2,optimal,0.4159140394741345,0.0
MILP,0.003,layer0_ub,3,optimal,2.7791411391566885,0.005340576171875
MILP,0.003,layer0_ub,4,optimal,0.2519187401092227,0.0015540122985839844
MILP,0.003,layer0_ub,5,optimal,1.5000914666706526,0.0010190010070800781
MILP,0.003,layer0_ub,6,optimal,0.6194022997168962,0.003290414810180664
MILP,0.003,layer0_ub,7,optimal,-0.6142754083265759,0.001455545425415039
MILP,0.003,layer0_ub,8,optimal,0.6048484709247016,0.002017974853515625
MILP,0.003,layer0_ub,9,optimal,-0.067718738776047,0.0009963512420654297
MILP,0.003,layer0_ub,10,optimal,2.4123221871233014,0.0
MILP,0.003,layer0_ub,11,optimal,-0.928304190162897,0.00531458854675293
MILP,0.003,layer0_ub,12,optimal,0.08429057193343707,0.002835512161254883
MILP,0.003,layer0_ub,13,optimal,1.1484909744399978,0.005396127700805664
MILP,0.003,layer0_ub,14,optimal,-2.229769586437807,0.0020287036895751953
MILP,0.003,layer0_ub,15,optimal,-1.7302217909224729,0.0
MILP,0.003,layer0_ub,16,optimal,3.629480267512089,0.001041412353515625
MILP,0.003,layer0_ub,17,optimal,-1.5177776973923967,0.0010027885437011719
MILP,0.003,layer0_ub,18,optimal,-0.9405360269373323,0.0023615360260009766
MILP,0.003,layer0_ub,19,optimal,2.708975288101092,0.001998424530029297
MILP,0.003,layer0_ub,20,optimal,1.158779138913721,0.0
MILP,0.003,layer0_ub,21,optimal,0.9729991726652184,0.0045604705810546875
MILP,0.003,layer0_ub,22,optimal,-0.2886391354216693,0.0022649765014648438
MILP,0.003,layer0_ub,23,optimal,0.35673274251728354,0.0020012855529785156
MILP,0.003,layer0_ub,24,optimal,1.442293646334052,0.0011022090911865234
MILP,0.003,layer0_ub,25,optimal,1.1631684357954915,0.0005741119384765625
MILP,0.003,layer0_ub,26,optimal,-0.270852628625886,0.00415802001953125
MILP,0.003,layer0_ub,27,optimal,1.0521464001745953,0.0019969940185546875
MILP,0.003,layer0_ub,28,optimal,-0.6619132487750516,0.0025746822357177734
MILP,0.003,layer0_ub,29,optimal,0.07792993542933,0.0020160675048828125
MILP,0.003,layer0_ub,30,optimal,0.3007108257586615,0.0
MILP,0.003,layer0_ub,31,optimal,1.2006650422713774,0.001544952392578125
MILP,0.003,layer0_ub,32,optimal,2.9907878770788994,0.001001119613647461
MILP,0.003,layer0_ub,33,optimal,2.2528804758244094,0.001087188720703125
MILP,0.003,layer0_ub,34,optimal,1.6428185728935036,0.00407719612121582
MILP,0.003,layer0_ub,35,optimal,-0.1650818555183768,0.0010075569152832031
MILP,0.003,layer0_ub,36,optimal,1.3090595398542393,0.0009980201721191406
MILP,0.003,layer0_ub,37,optimal,3.2872083198642144,0.003936767578125
MILP,0.003,layer0_ub,38,optimal,1.9339059776655194,0.0019447803497314453
MILP,0.003,layer0_ub,39,optimal,-1.4612420214914619,0.0027327537536621094
MILP,0.003,layer0_ub,40,optimal,1.2607621024381388,0.002001047134399414
MILP,0.003,layer0_ub,41,optimal,0.028995730925792818,0.0
MILP,0.003,layer0_ub,42,optimal,1.8865965779553673,0.005347728729248047
MILP,0.003,layer0_ub,43,optimal,2.418001734211766,0.001522064208984375
MILP,0.003,layer0_ub,44,optimal,0.8930577389238002,0.0021452903747558594
MILP,0.003,layer0_ub,45,optimal,-0.3032237964178598,0.0015125274658203125
MILP,0.003,layer0_ub,46,optimal,-1.2713562052227025,0.0
MILP,0.003,layer0_ub,47,optimal,0.2548272462458278,0.0032308101654052734
MILP,0.003,layer0_ub,48,optimal,1.6700231524545512,0.0010004043579101562
MILP,0.003,layer0_ub,49,optimal,-1.399438408231577,0.0
MILP,0.003,layer0_ub,50,optimal,0.9307243411027828,0.006761074066162109
MILP,0.003,layer0_ub,51,optimal,2.517935335588513,0.002000570297241211
MILP,0.003,layer0_ub,52,optimal,-0.2963703007944398,0.0
MILP,0.003,layer0_ub,53,optimal,0.35029829296342196,0.001847982406616211
MILP,0.003,layer0_ub,54,optimal,0.8206811772028614,0.0020821094512939453
MILP,0.003,layer0_ub,55,optimal,2.340833876050575,0.002231121063232422
MILP,0.003,layer0_ub,56,optimal,1.7941707942430791,0.0019960403442382812
MILP,0.003,layer0_ub,57,optimal,-0.3099041004041878,0.0
MILP,0.003,layer0_ub,58,optimal,3.1420692846204608,0.00421452522277832
MILP,0.003,layer0_ub,59,optimal,-1.8361792516771398,0.001741647720336914
MILP,0.003,layer0_ub,60,optimal,1.0967496183135566,0.0
MILP,0.003,layer0_ub,61,optimal,2.0742135497431677,0.005012035369873047
MILP,0.003,layer0_ub,62,optimal,-0.49991008643829327,0.0010223388671875
MILP,0.003,layer0_ub,63,optimal,0.038816704050361056,0.0009844303131103516
MILP,0.003,layer0_ub,64,optimal,-0.9765459375490584,0.0011644363403320312
MILP,0.003,layer0_ub,65,optimal,-0.5877871125224305,0.002022981643676758
MILP,0.003,layer0_ub,66,optimal,1.8085411589328952,0.002035379409790039
MILP,0.003,layer0_ub,67,optimal,3.2063761188294984,0.0015201568603515625
MILP,0.003,layer0_ub,68,optimal,2.8139278346885166,0.0009908676147460938
MILP,0.003,layer0_ub,69,optimal,-1.1937527731744648,0.004095315933227539
MILP,0.003,layer0_ub,70,optimal,0.8157616383896259,0.0016660690307617188
MILP,0.003,layer0_ub,71,optimal,-1.0544273864993172,0.0024704933166503906
MILP,0.003,layer0_ub,72,optimal,-1.5880036173447454,0.0018172264099121094
MILP,0.003,layer0_ub,73,optimal,0.9566170554326544,0.0013797283172607422
MILP,0.003,layer0_ub,74,optimal,-1.4304151673192966,0.0016794204711914062
MILP,0.003,layer0_ub,75,optimal,-1.039083327726046,0.0030241012573242188
MILP,0.003,layer0_ub,76,optimal,0.8313868626283286,0.002234220504760742
MILP,0.003,layer0_ub,77,optimal,-1.9977082367396108,0.0017271041870117188
MILP,0.003,layer0_ub,78,optimal,3.2616546496961885,0.0010676383972167969
MILP,0.003,layer0_ub,79,optimal,0.8253055816587549,0.0015170574188232422
MILP,0.003,layer0_ub,80,optimal,-2.196425469026648,0.0016565322875976562
MILP,0.003,layer0_ub,81,optimal,1.504953584523647,0.002344846725463867
MILP,0.003,layer0_ub,82,optimal,-0.20165073728853447,0.0014793872833251953
MILP,0.003,layer0_ub,83,optimal,1.1613746538655927,0.0011873245239257812
MILP,0.003,layer0_ub,84,optimal,1.6579481768990902,0.0012121200561523438
MILP,0.003,layer0_ub,85,optimal,-0.11534890222370908,0.0017437934875488281
MILP,0.003,layer0_ub,86,optimal,2.0486632252706425,0.0021185874938964844
MILP,0.003,layer0_ub,87,optimal,0.2729326522925247,0.0026369094848632812
MILP,0.003,layer0_ub,88,optimal,0.609093352539348,0.001998424530029297
MILP,0.003,layer0_ub,89,optimal,-0.4675945829755839,0.0
MILP,0.003,layer0_ub,90,optimal,0.1832331497750706,0.0033664703369140625
MILP,0.003,layer0_ub,91,optimal,-0.7013531424790803,0.0015206336975097656
MILP,0.003,layer0_ub,92,optimal,0.9276979384410353,0.0009982585906982422
